"id","file","sentences","class",,
2756,"C54_OGlobo_28-09-2022_07h28_titulo","Lula aparece em 1º lugar nas pesquisas.",,,
2757,"C55_Estadao_28-09-2022_10h00","A Média Estadão Dados, que tem atualização diária, não é a simples soma dos resultados e divisão pelo número de pesquisas.",,,
2758,"C55_Estadao_28-09-2022_10h00","Atualmente, entram na Média Estadão",,,
2759,"C55_Estadao_28-09-2022_10h00","Considerando-se apenas os votos válidos, ou seja, sem contar brancos, nulos e indecisos, Lula tem 52% e Bolsonaro, 35%.",,,
2760,"C55_Estadao_28-09-2022_10h00","Dados os números das empresas que divulgaram pelo menos um levantamento nos últimos 8 dias.",,,
2761,"C55_Estadao_28-09-2022_10h00","Essa janela de inclusão está diminuindo com o tempo.",,,
2762,"C55_Estadao_28-09-2022_10h00","Nele, além de consultar a Média Estadão Dados, é possível ver de forma separada as estimativas das pesquisas presenciais e telefônicas.",,,
2763,"C55_Estadao_28-09-2022_10h00","O agregador automaticamente reduz o peso de pesquisas que mostrem resultados muito distantes da média geral ou da média de Datafolha e Ipec, empresas consideradas de ""padrão ouro"" por sua tradição e metodologia.",,,
2764,"C55_Estadao_28-09-2022_10h00","O agregador de pesquisas eleitorais do Estadão Dados já está atualizado com os dados divulgados em 28/09 pelas empresas Quaest e PoderData.",,,
2765,"C55_Estadao_28-09-2022_10h00","O agregador é uma ferramenta interativa (clique aqui) cujos gráficos mostram o cenário mais provável da corrida presidencial nos últimos seis meses, segundo metodologia própria.",,,
2766,"C55_Estadao_28-09-2022_10h00","O cálculo considera as linhas de tendência de cada candidato (se estão estáveis, subindo ou caindo) e atribui pesos diferentes às pesquisas segundo sua ""idade"" (a data de realização) e metodologia (na média, os resultados são mais precisos quando os eleitores são entrevistados de forma presencial, em vez de por telefone).",,,
2767,"C55_Estadao_28-09-2022_10h00","O objetivo é evitar que resultados desatualizados afetem os números do agregador.",,,
2768,"C55_Estadao_28-09-2022_10h00","Os gráficos do agregador mostram 99 pesquisas sobre a corrida presidencial divulgadas nos últimos seis meses, mas nem todas são consideradas nos cálculos.",,,
2769,"C55_Estadao_28-09-2022_10h00","Segundo a Média Estadão Dados, calculada pelo agregador, Luiz Inácio Lula da Silva tem 47% das intenções de voto e Jair Bolsonaro, 32%.",,,
2770,"C55_Estadao_28-09-2022_10h00","Também há salvaguardas para evitar que os chamados outliers ou ""diferentões"" puxem a média para cima ou para baixo.",,,
2771,"C55_Estadao_28-09-2022_10h00_titulo","A Média Estadão Dados, que tem atualização diária, não é a simples soma dos resultados e divisão pelo número de pesquisas.",,,
2772,"C55_Estadao_28-09-2022_10h00_titulo","Agregador de pesquisas para presidente aponta que atual chefe do Executivo oscilou 1 ponto para baixo a partir dos resultados dos levantamentos dos institutos Quaest e PoderData.",,,
2773,"C55_Estadao_28-09-2022_10h00_titulo","Atualmente, entram na Média Estadão",,,
2774,"C55_Estadao_28-09-2022_10h00_titulo","Bolsonaro tem 35%.",,,
2775,"C55_Estadao_28-09-2022_10h00_titulo","Com novas pesquisas, 'Média Estadão Dados' mostra Lula com 52% dos votos válidos.",,,
2776,"C55_Estadao_28-09-2022_10h00_titulo","Considerando-se apenas os votos válidos, ou seja, sem contar brancos, nulos e indecisos, Lula tem 52% e Bolsonaro, 35%.",,,
2777,"C55_Estadao_28-09-2022_10h00_titulo","Dados os números das empresas que divulgaram pelo menos um levantamento nos últimos 8 dias.",,,
2778,"C55_Estadao_28-09-2022_10h00_titulo","Essa janela de inclusão está diminuindo com o tempo.",,,
2779,"C55_Estadao_28-09-2022_10h00_titulo","Nele, além de consultar a Média Estadão Dados, é possível ver de forma separada as estimativas das pesquisas presenciais e telefônicas.",,,
2780,"C55_Estadao_28-09-2022_10h00_titulo","O agregador automaticamente reduz o peso de pesquisas que mostrem resultados muito distantes da média geral ou da média de Datafolha e Ipec, empresas consideradas de ""padrão ouro"" por sua tradição e metodologia.",,,
2781,"C55_Estadao_28-09-2022_10h00_titulo","O agregador de pesquisas eleitorais do Estadão Dados já está atualizado com os dados divulgados em 28/09 pelas empresas Quaest e PoderData.",,,
2782,"C55_Estadao_28-09-2022_10h00_titulo","O agregador é uma ferramenta interativa (clique aqui) cujos gráficos mostram o cenário mais provável da corrida presidencial nos últimos seis meses, segundo metodologia própria.",,,
2783,"C55_Estadao_28-09-2022_10h00_titulo","O cálculo considera as linhas de tendência de cada candidato (se estão estáveis, subindo ou caindo) e atribui pesos diferentes às pesquisas segundo sua ""idade"" (a data de realização) e metodologia (na média, os resultados são mais precisos quando os eleitores são entrevistados de forma presencial, em vez de por telefone).",,,
2784,"C55_Estadao_28-09-2022_10h00_titulo","O objetivo é evitar que resultados desatualizados afetem os números do agregador.",,,
2785,"C55_Estadao_28-09-2022_10h00_titulo","Os gráficos do agregador mostram 99 pesquisas sobre a corrida presidencial divulgadas nos últimos seis meses, mas nem todas são consideradas nos cálculos.",,,
2786,"C55_Estadao_28-09-2022_10h00_titulo","Segundo a Média Estadão Dados, calculada pelo agregador, Luiz Inácio Lula da Silva tem 47% das intenções de voto e Jair Bolsonaro, 32%.",,,
2787,"C55_Estadao_28-09-2022_10h00_titulo","Também há salvaguardas para evitar que os chamados outliers ou ""diferentões"" puxem a média para cima ou para baixo.",,,
2788,"C55_Folha_28-09-2022_00h05","66% não topariam a manobra (eram 64%).",,,
2789,"C55_Folha_28-09-2022_00h05","A avaliação positiva mantém os 31%.",,,
2790,"C55_Folha_28-09-2022_00h05","A margem de erro é de dois pontos, para mais ou para menos.",,"eleva o tom ","word choice"
2791,"C55_Folha_28-09-2022_00h05","A sondagem da Quaest, empresa de consultoria e pesquisa, ouviu 2.000 pessoas com mais de 16 anos nos domicílios de sábado (24) até a noite desta terça (27).",,,
2792,"C55_Folha_28-09-2022_00h05","Bolsonaro (PL) - 33% (tinha 34%)",,,
2793,"C55_Folha_28-09-2022_00h05","Bolsonaro oscilou um ponto para baixo e foi para 33%.",,,
2794,"C55_Folha_28-09-2022_00h05","Bolsonaro segue como o mais rejeitado.",,,
2795,"C55_Folha_28-09-2022_00h05","Branco/nulo - 4% (eram 5%)",,,
2796,"C55_Folha_28-09-2022_00h05","Ciro é o segundo com 53% seguido por Lula, com 44%.",,,
2797,"C55_Folha_28-09-2022_00h05","Ciro Gomes (PDT) - 6% (tinha 6%)",,,
2798,"C55_Folha_28-09-2022_00h05","Ciro Gomes (PDT) manteve os 6%, assim como Simone Tebet (MDB) com 5%.",,,
2799,"C55_Folha_28-09-2022_00h05","Com este número, o petista seria eleito no primeiro turno.",,,
2800,"C55_Folha_28-09-2022_00h05","Entre os entrevistados da Genial/Quaest, 79% estão decididos sobre os seus votos, enquanto 20% ainda podem mudar.",,,
2801,"C55_Folha_28-09-2022_00h05","Entre os entrevistados, 55% dizem que não votariam no presidente de jeito nenhum.",,,
2802,"C55_Folha_28-09-2022_00h05","Indecisos - 5% (eram 5%)",,,
2803,"C55_Folha_28-09-2022_00h05","Já Bolsonaro oscilou negativamente de 40% para 38% no período.",,,
2804,"C55_Folha_28-09-2022_00h05","Lula (PT) - 46% (tinha 44%)",,,
2805,"C55_Folha_28-09-2022_00h05","Na simulação de segundo turno, Lula registra 52% das intenções de voto, variando dois pontos percentuais para cima em relação à rodada anterior (50%).",,,
2806,"C55_Folha_28-09-2022_00h05","Nos votos totais, Lula tem 46%, oscilação positiva de dois pontos em relação à pesquisa da semana passada.",,,
2807,"C55_Folha_28-09-2022_00h05","O levantamento mostra ainda que a avaliação negativa do governo continua a subir e foi de 39% para 42%.",,,
2808,"C55_Folha_28-09-2022_00h05","O número de indecisos é de 5% nessa nova rodada, enquanto brancos ou nulos somam 4%.",,,
2809,"C55_Folha_28-09-2022_00h05","O número do registro na Justiça Eleitoral é BR-04371/2022.",,,
2810,"C55_Folha_28-09-2022_00h05","Os demais candidatos não pontuaram na pesquisa, que é financiada pela corretora de investimentos digital Genial Investimentos, controlada pelo banco Genial.",,,
2811,"C55_Folha_28-09-2022_00h05","Para Lula ganhar já no primeiro turno, 24% dizem que trocariam de candidato (eram 26% há uma semana);",,,
2812,"C55_Folha_28-09-2022_00h05","Pesquisa Genial/Quaest divulgada nesta quarta (28) mostra o ex-presidente Luiz Inácio Lula da Silva (PT) com 50,5% das intenções de votos válidos na corrida presidencial, contra 36,3% de Jair Bolsonaro (PL).",,,
2813,"C55_Folha_28-09-2022_00h05","Simone Tebet (MDB) - 5% (tinha 5%)",,,
2814,"C55_Folha_28-09-2022_00h05","Soraia Thronicke (União Brasil) - 1% (tinha 1%)",,,
2815,"C55_Folha_28-09-2022_00h05","Soraia Thronicke (União Brasil) continua com 1%.",,,
2816,"C55_Folha_28-09-2022_00h05_titulo","Na simulação de segundo turno, petista tem 52% contra 38% do atual presidente.",,,
2817,"C55_Folha_28-09-2022_00h05_titulo","Quaest: Lula tem 50,5% dos votos válidos contra 36,3% de Bolsonaro.",,,
2818,"C55_OGlobo_27-09-2022_19h04","0% (0% na pesquisa anterior)",,,
2819,"C55_OGlobo_27-09-2022_19h04","0% (0% na pesquisa anterior)",,,
2820,"C55_OGlobo_27-09-2022_19h04","0% (0% na pesquisa anterior)",,,
2821,"C55_OGlobo_27-09-2022_19h04","0% (0% na pesquisa anterior)",,,
2822,"C55_OGlobo_27-09-2022_19h04","0% (1% na pesquisa anterior)",,,
2823,"C55_OGlobo_27-09-2022_19h04","1% (2% na pesquisa anterior)",,,
2824,"C55_OGlobo_27-09-2022_19h04","2% não souberam responder.",,,
2825,"C55_OGlobo_27-09-2022_19h04","33% (33% na pesquisa anterior)",,,
2826,"C55_OGlobo_27-09-2022_19h04","44% (43% na pesquisa anterior, de 21 de setembro)",,,
2827,"C55_OGlobo_27-09-2022_19h04","5% (5% na pesquisa anterior)",,,
2828,"C55_OGlobo_27-09-2022_19h04","A margem de erro é de dois pontos percentuais para mais ou para menos, considerando um nível de confiança de 95%.",,,
2829,"C55_OGlobo_27-09-2022_19h04","A pesquisa foi registrada no Tribunal Regional Eleitoral (TRE) sob o número SP-04944/2022.",,,
2830,"C55_OGlobo_27-09-2022_19h04","A pesquisa ouviu 2 mil pessoas entre os dias 24 e 26 de setembro em 84 municípios paulistas.",,,
2831,"C55_OGlobo_27-09-2022_19h04","Avaliação do governo Bolsonaro no estado",,,
2832,"C55_OGlobo_27-09-2022_19h04","Ciro Gomes (PDT):5% (5% na pesquisa anterior)",,,
2833,"C55_OGlobo_27-09-2022_19h04","Constituinte Eymael (Democracia Cristã):",,,
2834,"C55_OGlobo_27-09-2022_19h04","Em branco/nulo/nenhum: 4% (6% na pesquisa anterior)",,,
2835,"C55_OGlobo_27-09-2022_19h04","Felipe d'Avila (Novo):",,,
2836,"C55_OGlobo_27-09-2022_19h04","Já Bolsonaro manteve os 33% das intenções de voto no início de setembro.",,,
2837,"C55_OGlobo_27-09-2022_19h04","Jair Bolsonaro (PL):",,,"opinion staements"
2838,"C55_OGlobo_27-09-2022_19h04","Léo Péricles (Unidade Popular):",,,
2839,"C55_OGlobo_27-09-2022_19h04","Lula (PT):",,,
2840,"C55_OGlobo_27-09-2022_19h04","Lula oscilou em relação à última pesquisa, quando obteve 43% das menções.",,,
2841,"C55_OGlobo_27-09-2022_19h04","Na pesquisa anterior, de 21 de setembro, a gestão do presidente foi avaliada como ruim ou péssima para 47%, como ótima ou boa para 31% e regular para 20%;",,,
2842,"C55_OGlobo_27-09-2022_19h04","Não sabe:",,,
2843,"C55_OGlobo_27-09-2022_19h04","O ex-presidente Lula (PT) lidera a disputa no estado, com 44%, contra 33% do presidente Jair Bolsonaro(PL).",,,
2844,"C55_OGlobo_27-09-2022_19h04","O Ipec também perguntou aos eleitores paulistas como avaliam o governo do presidente Jair Bolsonaro (PL).",,,
2845,"C55_OGlobo_27-09-2022_19h04","Outros 19% dizem que o governo é regular e 2% não souberam responder.",,,
2846,"C55_OGlobo_27-09-2022_19h04","Padre Kelmon (PTB):",,,
2847,"C55_OGlobo_27-09-2022_19h04","Para 49%, é ruim ou péssimo e, para 31%, bom ou ótimo.",,,
2848,"C55_OGlobo_27-09-2022_19h04","Pesquisa Ipec (ex-Ibope) divulgada nesta terça-feira (27) e encomendada pela Globo revela os índices de intenção de voto para presidente da República entre os eleitores de São Paulo.",,,
2849,"C55_OGlobo_27-09-2022_19h04","Resposta estimulada e única, em %:",,,
2850,"C55_OGlobo_27-09-2022_19h04","Simone Tebet (MDB): 6% (5% na pesquisa anterior)",,,
2851,"C55_OGlobo_27-09-2022_19h04","Sofia Manzano (PCB):",,,
2852,"C55_OGlobo_27-09-2022_19h04","Soraya Thronicke (União Brasil):",,,
2853,"C55_OGlobo_27-09-2022_19h04","Vera Lúcia (PSTU): 1% (0% na pesquisa anterior)",,,
2854,"C55_OGlobo_27-09-2022_19h04_titulo","A margem de erro é de dois pontos percentuais para mais ou para menos.",,,
2855,"C55_OGlobo_27-09-2022_19h04_titulo","A pesquisa ouviu 2 mil pessoas entre os dias 24 e 26 de setembro.",,"transtornado","spin"
2856,"C55_OGlobo_27-09-2022_19h04_titulo","Lula tem 44% e Bolsonaro, 33% no estado.",,,
2857,"C55_OGlobo_27-09-2022_19h04_titulo","Pesquisa Ipec com eleitores de São Paulo:",,,
2858,"C6_Estadao_25-09-2022_14h00","“Alguns querem esperar até o fim para se informar mais e tomar uma decisão, muitos podem ir para Simone Tebet ou Ciro Gomes , outros querem decidir se vão votar no Lula, como voto útil”, disse.",-1,,
2859,"C6_Estadao_25-09-2022_14h00","“O voto é uma combinação de fatores sociais e econômicos, além de valores.",-1,,
2860,"C6_Estadao_25-09-2022_14h00","A abstenção também influencia.",,,
2861,"C6_Estadao_25-09-2022_14h00","Bolsonaro estacionou porque a economia está melhorando, mas o bem-estar social não está.",,,
2862,"C6_Estadao_25-09-2022_14h00","Dados do Tribunal Superior Eleitoral (TSE) mostram que, em 2018, o grupo com maior índice de abstenção foi o de analfabetos com mais de 60 anos (superior a 50%).",,"belissimo chute","opinion staements"
2863,"C6_Estadao_25-09-2022_14h00","De acordo com Abrucio, as classes D e E tendem a votar menos (maioria declara voto em Lula), assim como os idosos (maioria declara voto em Bolsonaro).",,,
2864,"C6_Estadao_25-09-2022_14h00","Ela cresceu de 16%, em 2006, para 20,3% em 2018.",,,
2865,"C6_Estadao_25-09-2022_14h00","Foram quase 30 milhões de pessoas que deixaram de votar na última eleição.",,,
2866,"C6_Estadao_25-09-2022_14h00","Para analistas, Luiz Inácio Lula da Silva (PT) pode ser o mais prejudicado com eventual alta de faltantes, mas ela também afetaria a votação de Jair Bolsonaro (PL), que tenta a reeleição.",,,
2867,"C6_Estadao_25-09-2022_14h00","Por outro lado, houve neste ano recorde de jovens abaixo dos 18 anos que tiraram título de eleitor – 2 milhões",,,
2868,"C6_Estadao_25-09-2022_14h00","Segundo o cientista político e professor da Fundação Getulio Vargas (FGV) Fernando Abrucio, a taxa de indecisos pode ser maior do que aparece nas pesquisas.",,,
2869,"C6_Estadao_25-09-2022_14h00_titulo","Votos indecisos e ‘envergonhados’ podem mudar eleição.",,,
2870,"C6_Folha_25-09-2022_04h00","""Como Lula tem ampla vantagem nesses segmentos, pode ser um sinal de que bolsonaristas evitam abrir o voto entre eles"", diz o cientista político Antonio Lavareda, do Ipespe.",-1,,
